date,location_id,crop_name,price,quantity,temperature,humidity,rainfall,wind_speed,sunshine_hours,season,demand_factor
2022-01-02,LOC001,cotton,77.38,223,20.8,35.49,9.91,11.35,7.58,0.08333333333333333,1.037275003920147
2022-01-02,LOC005,tomato,59.14,386,12.53,69.62,10.78,12.97,9.22,0.08333333333333333,1.2609524300381039
2022-01-02,LOC005,onion,34.73,951,15.16,32.78,12.19,8.34,10.93,0.08333333333333333,1.0747472160343903
2022-01-02,LOC004,potato,17.97,366,19.3,52.98,3.83,14.45,10.82,0.08333333333333333,1.0824815616656482
2022-01-02,LOC004,cotton,72.27,402,11.75,32.76,7.19,15.94,10.74,0.08333333333333333,0.9248286664106211
2022-01-02,LOC002,potato,14.55,946,23.83,48.2,10.98,13.97,7.35,0.08333333333333333,1.047891500221838
2022-01-02,LOC005,rice,54.65,794,11.44,38.54,4.43,19.5,11.84,0.08333333333333333,1.2757857855412449
2022-01-03,LOC005,soybean,43.45,337,17.69,54.99,6.14,18.05,7.04,0.08333333333333333,0.8555861589220012
2022-01-04,LOC005,corn,25.55,933,14.82,30.69,11.43,15.96,7.03,0.08333333333333333,1.2331967503030685
2022-01-04,LOC002,tomato,50.76,695,10.36,40.39,14.53,19.63,10.08,0.08333333333333333,1.120326609251285
2022-01-05,LOC002,soybean,67.97,712,21.33,58.31,12.1,15.06,9.61,0.08333333333333333,1.1192052387360354
2022-01-05,LOC004,rice,27.16,170,15.16,60.63,12.47,5.35,9.52,0.08333333333333333,0.8521872873057221
2022-01-05,LOC003,wheat,30.41,425,14.68,61.41,1.49,9.41,10.6,0.08333333333333333,1.0584805873430274
2022-01-06,LOC005,onion,41.04,835,16.0,32.15,1.57,21.26,11.36,0.08333333333333333,1.1280572762247936
2022-01-06,LOC005,wheat,21.77,547,13.59,30.19,14.05,13.35,7.11,0.08333333333333333,0.9220253268321921
2022-01-07,LOC002,rice,39.25,271,14.27,52.24,5.33,9.81,11.43,0.08333333333333333,1.0826893806842937
2022-01-07,LOC001,rice,45.25,329,11.14,60.31,6.96,10.11,10.83,0.08333333333333333,1.213760877835161
2022-01-07,LOC005,potato,15.18,294,13.35,33.68,10.81,5.59,11.52,0.08333333333333333,1.0498394072754325
2022-01-07,LOC001,corn,19.69,781,10.24,44.2,13.19,20.39,10.99,0.08333333333333333,0.969535678621253
2022-01-07,LOC001,cotton,105.97,428,11.23,45.55,0.6,11.99,11.55,0.08333333333333333,1.0585916493519716
2022-01-07,LOC001,tomato,42.07,326,20.9,62.19,8.9,24.14,10.74,0.08333333333333333,0.8570088691923718
2022-01-07,LOC003,onion,30.9,284,10.24,64.82,6.0,7.39,11.11,0.08333333333333333,1.1054409949879338
2022-01-08,LOC005,corn,20.13,364,16.96,66.56,11.55,24.48,7.06,0.08333333333333333,0.9547713995469975
2022-01-08,LOC005,corn,19.18,154,12.86,43.0,2.08,7.59,11.27,0.08333333333333333,0.815207354344919
2022-01-09,LOC005,corn,23.56,802,16.62,56.39,14.61,10.41,10.5,0.08333333333333333,1.1790263020298564
2022-01-10,LOC004,potato,15.89,495,16.29,32.44,2.16,12.45,8.13,0.08333333333333333,0.8526836752002189
2022-01-10,LOC005,corn,22.62,156,16.02,32.76,12.0,24.46,8.23,0.08333333333333333,1.071427857451625
2022-01-10,LOC004,soybean,67.3,830,20.04,37.5,12.55,8.82,10.42,0.08333333333333333,1.1444454576459517
2022-01-11,LOC004,cotton,105.42,879,18.95,46.69,3.78,22.56,9.36,0.08333333333333333,1.0892234804383472
2022-01-11,LOC004,tomato,42.93,590,18.7,32.96,12.78,22.16,11.72,0.08333333333333333,1.0285057515934417
2022-01-12,LOC003,onion,34.08,428,12.9,40.74,0.48,15.79,11.97,0.08333333333333333,1.0234927606995574
2022-01-12,LOC005,rice,40.25,159,23.03,38.05,12.58,7.32,8.42,0.08333333333333333,1.2082026740719933
2022-01-13,LOC005,onion,33.28,241,12.74,31.32,2.47,20.02,11.66,0.08333333333333333,0.9134287813578164
2022-01-13,LOC002,cotton,105.53,369,17.74,33.92,4.98,6.03,9.84,0.08333333333333333,1.1177643858858035
2022-01-13,LOC003,cotton,92.33,522,15.56,39.82,12.59,5.46,7.18,0.08333333333333333,1.164537007079323
2022-01-13,LOC003,tomato,45.25,113,15.0,62.23,14.35,6.87,11.39,0.08333333333333333,0.9919520354010163
2022-01-13,LOC001,onion,37.66,376,23.43,39.98,9.4,21.42,10.79,0.08333333333333333,1.17744291876874
2022-01-14,LOC005,soybean,57.57,493,13.25,40.86,13.39,12.13,9.78,0.08333333333333333,1.1063920638854354
2022-01-14,LOC004,corn,22.07,261,17.5,61.69,13.01,16.56,9.56,0.08333333333333333,1.196860275851703
2022-01-14,LOC003,onion,31.54,658,14.33,47.02,9.87,6.91,10.18,0.08333333333333333,1.0637857734107539
2022-01-15,LOC004,onion,32.22,524,15.34,32.44,10.22,17.68,8.18,0.08333333333333333,0.9939811782144063
2022-01-15,LOC001,onion,38.83,146,15.3,53.54,5.62,18.47,10.77,0.08333333333333333,1.168647239590773
2022-01-15,LOC004,wheat,21.27,115,23.06,67.37,10.67,15.34,11.14,0.08333333333333333,0.8951447941452211
2022-01-16,LOC003,tomato,62.06,286,19.86,42.99,4.69,11.32,7.04,0.08333333333333333,1.0483404367524791
2022-01-16,LOC005,cotton,104.61,613,22.8,56.54,14.34,18.46,9.15,0.08333333333333333,1.2034212007507545
2022-01-16,LOC004,corn,25.67,548,10.93,37.55,6.18,23.49,9.1,0.08333333333333333,1.2100036897276991
2022-01-17,LOC004,rice,31.34,946,14.22,43.81,0.73,22.62,10.9,0.08333333333333333,0.8220894115831249
2022-01-18,LOC005,onion,40.99,600,11.56,39.38,1.06,11.15,11.26,0.08333333333333333,1.0602335350149723
2022-01-18,LOC004,onion,34.67,940,19.54,50.67,13.44,17.58,9.98,0.08333333333333333,1.2554481462036184
2022-01-18,LOC001,onion,38.99,729,15.6,64.77,9.71,9.28,11.76,0.08333333333333333,1.2768927974939637
2022-01-19,LOC003,wheat,31.97,534,16.09,34.91,0.14,11.62,7.54,0.08333333333333333,0.9674020956393048
2022-01-19,LOC004,tomato,44.54,818,10.47,36.07,9.57,21.08,10.59,0.08333333333333333,0.952594997197421
2022-01-20,LOC002,wheat,28.61,503,22.15,69.24,1.23,19.93,10.61,0.08333333333333333,0.8710836020739261
2022-01-21,LOC003,wheat,23.97,897,10.99,30.79,9.65,20.99,9.98,0.08333333333333333,1.0215474581363744
2022-01-21,LOC001,cotton,126.63,751,17.62,37.97,4.12,22.42,11.51,0.08333333333333333,1.255538005410782
2022-01-21,LOC002,tomato,62.87,582,19.46,62.82,3.12,6.58,7.61,0.08333333333333333,1.2572556626795957
2022-01-21,LOC005,onion,28.3,402,24.81,39.29,3.1,6.75,11.11,0.08333333333333333,0.8015990150351981
2022-01-22,LOC004,wheat,24.99,424,19.47,35.83,10.31,14.66,7.1,0.08333333333333333,1.0175400733565145
2022-01-23,LOC005,corn,26.02,283,17.89,67.61,0.64,13.28,7.59,0.08333333333333333,1.1291141825095472
2022-01-24,LOC003,wheat,24.33,151,17.91,56.23,9.57,19.76,7.42,0.08333333333333333,0.932801826766734
2022-01-24,LOC005,onion,40.63,696,13.25,47.64,14.41,12.17,9.06,0.08333333333333333,1.268869563696641
2022-01-24,LOC003,soybean,67.92,732,15.75,69.54,13.72,18.75,10.69,0.08333333333333333,1.139260047451184
2022-01-24,LOC001,rice,33.24,598,10.21,64.59,1.11,12.9,8.8,0.08333333333333333,0.8612666823781481
2022-01-25,LOC005,cotton,62.23,250,12.24,53.04,6.76,14.51,7.79,0.08333333333333333,0.8416039600389253
2022-01-25,LOC002,tomato,48.21,800,13.12,47.37,6.3,18.89,7.14,0.08333333333333333,1.0423054470966067
2022-01-25,LOC003,onion,27.54,923,10.6,51.81,8.57,13.52,9.64,0.08333333333333333,0.8926093904197356
2022-01-26,LOC002,rice,34.45,787,19.76,32.24,14.0,8.36,8.53,0.08333333333333333,0.9123175985645227
2022-01-27,LOC002,soybean,46.6,580,24.37,50.36,11.92,23.37,9.02,0.08333333333333333,0.8213791957256376
2022-01-27,LOC004,onion,28.51,190,10.51,67.25,11.14,24.73,10.57,0.08333333333333333,1.001002457562881
2022-01-27,LOC005,corn,21.18,561,11.28,36.17,13.17,5.01,9.46,0.08333333333333333,0.9675714357420171
2022-01-28,LOC005,cotton,83.8,424,12.96,65.21,4.35,11.21,9.82,0.08333333333333333,0.8313116377320827
2022-01-28,LOC003,potato,13.42,201,23.67,38.33,12.52,11.09,9.63,0.08333333333333333,0.9222049896551909
2022-01-28,LOC003,rice,43.59,712,17.91,54.66,6.12,7.38,7.99,0.08333333333333333,1.2051288358356729
2022-01-29,LOC003,soybean,61.51,622,10.95,48.97,10.04,10.42,9.64,0.08333333333333333,1.1088076685381285
2022-01-29,LOC002,tomato,41.88,670,11.52,53.2,11.62,9.83,7.18,0.08333333333333333,0.9417315573690725
2022-01-30,LOC002,cotton,66.25,280,10.41,33.3,5.3,12.97,8.95,0.08333333333333333,0.8037586598481268
2022-01-30,LOC002,wheat,29.29,238,11.16,63.32,14.45,9.59,11.96,0.08333333333333333,1.2294840120760488
2022-01-30,LOC003,cotton,90.71,181,16.21,62.44,7.25,9.99,10.66,0.08333333333333333,1.041040140935814
2022-01-30,LOC002,rice,45.39,321,18.67,48.06,4.32,11.89,8.66,0.08333333333333333,1.078703417829066
2022-01-30,LOC002,onion,40.51,678,17.66,44.6,1.56,9.93,11.73,0.08333333333333333,1.0719707406826693
2022-01-31,LOC005,cotton,76.16,330,23.77,43.21,11.22,18.48,11.08,0.08333333333333333,0.9539051297745258
2022-01-31,LOC002,cotton,90.04,903,22.69,51.97,11.51,21.39,8.88,0.08333333333333333,1.0192570188121102
2022-01-31,LOC001,wheat,21.6,893,20.46,54.9,13.9,22.91,11.58,0.08333333333333333,0.8984457543510755
2022-01-31,LOC004,wheat,32.51,665,11.11,66.43,6.73,5.9,11.62,0.08333333333333333,1.2795882222210708
2022-02-01,LOC002,rice,33.5,334,18.77,62.65,8.21,15.77,11.8,0.16666666666666666,0.9123434179812988
2022-02-01,LOC002,soybean,63.2,240,21.46,65.43,7.09,17.88,8.46,0.16666666666666666,1.10009045416696
2022-02-01,LOC005,cotton,98.59,631,14.39,39.34,2.55,14.63,10.35,0.16666666666666666,1.071698218482901
2022-02-01,LOC005,tomato,41.17,721,23.12,52.66,5.61,8.93,8.93,0.16666666666666666,0.8463432071473647
2022-02-01,LOC005,tomato,57.27,566,16.28,51.99,13.79,17.4,8.91,0.16666666666666666,1.2797244589942305
2022-02-01,LOC003,tomato,44.13,227,12.67,63.02,14.57,17.29,7.36,0.16666666666666666,0.9550924804973007
2022-02-01,LOC003,potato,16.49,792,18.93,38.92,6.95,15.28,11.04,0.16666666666666666,1.195301817953383
2022-02-02,LOC002,soybean,57.17,762,22.68,42.19,5.21,16.49,7.28,0.16666666666666666,1.0046652924094437
2022-02-03,LOC005,corn,25.65,1010,23.55,59.72,14.92,23.26,11.33,0.16666666666666666,1.2582054506125058
2022-02-03,LOC003,onion,41.74,936,21.36,65.59,11.79,12.59,8.0,0.16666666666666666,1.2457066048822518
2022-02-04,LOC004,onion,34.98,571,17.32,32.25,2.76,21.61,8.59,0.16666666666666666,1.0331570070456984
2022-02-04,LOC004,potato,19.94,881,14.4,33.58,0.64,13.44,7.81,0.16666666666666666,1.1298098617826975
2022-02-05,LOC003,wheat,31.24,886,12.94,37.49,13.91,19.18,11.65,0.16666666666666666,1.224459798985275
2022-02-05,LOC005,rice,28.36,391,21.54,61.31,9.78,11.71,11.13,0.16666666666666666,0.8780210935094916
2022-02-05,LOC002,corn,27.57,205,10.1,60.7,6.68,17.13,8.06,0.16666666666666666,1.264368011949061
2022-02-05,LOC001,onion,23.12,907,18.39,44.8,13.75,19.44,8.59,0.16666666666666666,0.8272718900598615
2022-02-06,LOC001,potato,17.24,966,16.06,52.34,6.61,9.75,11.72,0.16666666666666666,1.2336274665552982
2022-02-06,LOC003,corn,19.24,505,16.54,59.98,10.29,6.87,8.5,0.16666666666666666,0.9964706536854169
2022-02-06,LOC003,cotton,81.54,479,20.19,49.82,6.23,16.65,11.78,0.16666666666666666,0.9181793758409957
2022-02-06,LOC002,soybean,65.77,359,12.86,45.95,7.21,10.4,10.71,0.16666666666666666,1.097962701545366
2022-02-06,LOC005,cotton,83.19,191,23.47,31.63,13.43,24.44,10.84,0.16666666666666666,0.9957612299038878
2022-02-07,LOC004,wheat,24.94,395,14.82,55.84,12.73,7.33,7.6,0.16666666666666666,0.9480964755917904
2022-02-07,LOC001,wheat,29.46,500,22.06,58.14,9.81,10.16,7.25,0.16666666666666666,1.1174724793669961
2022-02-07,LOC004,soybean,62.72,737,18.98,46.56,4.95,9.48,7.4,0.16666666666666666,0.8660643545166821
2022-02-07,LOC004,wheat,26.64,998,12.69,39.07,4.13,9.29,9.63,0.16666666666666666,0.8450425623925132
2022-02-07,LOC002,cotton,100.77,296,10.03,50.01,0.76,22.9,11.01,0.16666666666666666,1.0094918127705768
2022-02-07,LOC001,potato,16.87,459,20.92,64.29,4.96,18.12,7.34,0.16666666666666666,1.00671128817035
2022-02-08,LOC005,rice,48.98,743,13.74,46.07,1.81,15.46,11.4,0.16666666666666666,1.064046725903646
2022-02-08,LOC001,soybean,60.86,395,11.6,52.58,10.48,22.59,11.65,0.16666666666666666,1.1120654230397506
2022-02-08,LOC004,rice,56.07,1010,12.34,57.01,0.71,15.75,8.52,0.16666666666666666,1.2014671520216427
2022-02-08,LOC001,soybean,60.98,961,23.51,53.77,2.58,22.13,9.88,0.16666666666666666,0.9559925654784766
2022-02-09,LOC002,onion,30.32,857,22.28,42.99,0.44,18.35,7.32,0.16666666666666666,0.8968154827096788
2022-02-09,LOC001,cotton,101.5,352,10.93,65.93,7.73,9.4,8.17,0.16666666666666666,1.2977330334684054
2022-02-10,LOC005,potato,16.07,756,23.18,44.38,14.65,15.25,11.47,0.16666666666666666,0.9919375749312871
2022-02-11,LOC003,cotton,83.85,425,14.43,43.31,12.05,12.54,9.8,0.16666666666666666,0.9991724415731427
2022-02-12,LOC002,corn,28.56,253,15.76,49.66,0.66,7.15,9.84,0.16666666666666666,1.270850863773611
2022-02-12,LOC002,soybean,67.04,878,11.26,34.22,6.1,12.85,9.59,0.16666666666666666,1.1377718472785072
2022-02-12,LOC001,corn,32.98,278,16.34,61.93,1.25,8.04,10.69,0.16666666666666666,1.228859396468615
2022-02-14,LOC005,tomato,54.74,980,17.76,50.24,5.66,19.57,10.4,0.16666666666666666,1.1204553155956392
2022-02-14,LOC003,cotton,118.42,746,21.79,31.43,2.67,9.86,8.8,0.16666666666666666,1.2621596805903244
2022-02-14,LOC003,cotton,89.69,270,10.92,64.61,4.09,19.22,9.85,0.16666666666666666,1.0103872810797212
2022-02-15,LOC001,onion,32.35,257,23.51,67.3,11.38,22.71,11.42,0.16666666666666666,1.0288995825795133
2022-02-15,LOC004,tomato,43.14,621,19.37,38.12,6.08,12.36,10.49,0.16666666666666666,0.8663470175904245
2022-02-15,LOC002,tomato,42.36,450,14.35,54.33,5.34,8.35,11.04,0.16666666666666666,0.8501919739840821
2022-02-16,LOC005,onion,47.97,556,24.16,63.55,3.04,21.75,8.75,0.16666666666666666,1.2924841323544396
2022-02-16,LOC003,wheat,28.81,799,10.07,57.38,1.39,10.54,11.48,0.16666666666666666,1.0153800813504945
2022-02-17,LOC002,potato,18.38,712,18.74,44.19,11.37,17.2,9.17,0.16666666666666666,1.1220135302939758
2022-02-17,LOC003,cotton,72.73,103,19.41,57.01,11.83,7.86,10.22,0.16666666666666666,0.9032770085390287
2022-02-17,LOC004,soybean,77.37,608,23.23,67.05,2.53,24.38,7.25,0.16666666666666666,1.114570924899739
2022-02-17,LOC005,tomato,59.09,466,23.33,50.39,2.5,19.68,8.38,0.16666666666666666,1.129881841949402
2022-02-18,LOC001,soybean,54.68,617,18.22,63.51,7.37,5.79,11.75,0.16666666666666666,1.0243627564828772
2022-02-19,LOC005,wheat,29.27,834,13.05,33.46,3.12,19.71,10.65,0.16666666666666666,0.966466687880819
2022-02-19,LOC002,onion,42.64,741,24.18,30.46,0.68,12.44,10.33,0.16666666666666666,1.2518038103883862
2022-02-20,LOC001,onion,38.64,121,12.13,59.99,9.35,7.26,11.6,0.16666666666666666,1.160022375472308
2022-02-20,LOC002,corn,27.04,359,21.66,58.14,12.22,16.19,8.75,0.16666666666666666,1.2502382543799753
2022-02-20,LOC005,cotton,81.61,804,14.52,38.7,5.08,23.06,7.21,0.16666666666666666,0.9382037041368811
2022-02-20,LOC004,rice,34.81,562,22.12,48.81,4.73,17.76,9.37,0.16666666666666666,0.8323748018058597
2022-02-21,LOC005,soybean,47.93,129,22.53,40.19,6.67,14.76,9.4,0.16666666666666666,0.8878269065567199
2022-02-21,LOC003,rice,34.55,583,19.02,48.65,6.28,15.84,8.1,0.16666666666666666,0.945720549312574
2022-02-22,LOC004,potato,16.7,218,17.58,57.92,0.73,21.7,9.11,0.16666666666666666,0.8700991022404113
2022-02-22,LOC003,tomato,38.26,947,11.37,33.68,11.33,18.98,9.14,0.16666666666666666,0.8219022595357481
2022-02-23,LOC001,onion,24.89,525,11.8,63.75,12.79,20.56,8.09,0.16666666666666666,0.8378795500995007
2022-02-23,LOC002,corn,20.24,279,15.72,67.13,10.36,11.28,9.44,0.16666666666666666,0.942225632458515
2022-02-23,LOC004,corn,20.08,315,19.77,42.59,14.02,18.7,7.91,0.16666666666666666,0.9801379945379893
2022-02-24,LOC005,tomato,38.57,343,15.83,36.63,13.13,19.67,7.39,0.16666666666666666,0.8737606794846284
2022-02-24,LOC001,cotton,96.54,1022,23.42,34.26,3.22,21.8,8.98,0.16666666666666666,0.929439366660193
2022-02-24,LOC002,tomato,43.34,383,17.13,54.21,3.31,22.55,11.47,0.16666666666666666,0.8284792211023331
2022-02-25,LOC002,potato,13.78,1017,13.28,42.62,14.67,13.6,9.42,0.16666666666666666,0.8828103083716261
2022-02-25,LOC005,onion,36.86,468,18.99,57.8,3.91,18.98,9.5,0.16666666666666666,1.076137384940781
2022-02-26,LOC004,rice,46.83,812,21.29,58.45,12.81,19.45,8.44,0.16666666666666666,1.2524509214270125
2022-02-26,LOC005,wheat,27.33,236,24.83,55.65,5.76,7.77,8.6,0.16666666666666666,1.1320497045169733
2022-02-26,LOC005,wheat,36.71,663,15.81,42.4,1.2,15.51,7.2,0.16666666666666666,1.1829153866402495
2022-02-26,LOC004,wheat,30.11,853,19.49,56.59,10.9,22.18,9.88,0.16666666666666666,1.0848921367695343
2022-02-26,LOC005,rice,43.57,802,17.44,44.27,8.19,24.34,7.97,0.16666666666666666,1.216968385542408
2022-02-26,LOC002,tomato,59.49,664,11.48,54.93,13.77,19.05,10.37,0.16666666666666666,1.2598894434696584
2022-02-26,LOC002,onion,29.41,698,12.86,33.83,2.05,21.15,9.26,0.16666666666666666,0.8344468267352672
2022-02-26,LOC002,cotton,73.82,215,14.67,58.79,11.25,20.53,7.75,0.16666666666666666,0.866097678325286
2022-02-27,LOC005,tomato,43.02,342,13.75,47.94,5.39,20.05,8.59,0.16666666666666666,0.8666981645659314
2022-02-28,LOC005,tomato,45.94,427,12.8,45.66,14.37,14.38,7.92,0.16666666666666666,0.9304128920806909
2022-03-01,LOC004,rice,44.83,226,32.88,49.22,5.69,8.44,9.79,0.25,1.1440148319421914
2022-03-01,LOC002,tomato,54.13,632,33.48,48.58,4.66,16.41,8.18,0.25,0.9858746405438632
2022-03-02,LOC002,soybean,66.8,678,41.25,52.89,13.08,24.4,7.12,0.25,0.9857396809019852
2022-03-02,LOC005,tomato,41.56,674,29.37,54.94,5.13,12.14,10.22,0.25,0.9509818560754756
2022-03-02,LOC002,potato,15.02,128,39.22,45.65,12.32,17.22,11.5,0.25,0.979124814152887
2022-03-03,LOC002,rice,42.52,858,26.18,34.51,7.33,22.59,8.11,0.25,1.080070526190672
2022-03-03,LOC003,soybean,62.52,304,27.81,68.22,9.63,23.67,9.48,0.25,1.0936807026919646
2022-03-04,LOC002,tomato,35.95,232,26.0,40.64,10.51,19.32,9.02,0.25,0.8508207100650844
2022-03-04,LOC004,rice,31.93,973,32.23,39.74,11.65,19.0,9.7,0.25,0.9592357129771719
2022-03-04,LOC004,potato,22.72,714,39.57,38.45,12.11,13.01,10.06,0.25,1.2758803693042486
2022-03-05,LOC002,wheat,25.51,189,35.25,30.54,9.49,23.58,9.84,0.25,0.9478115196040112
2022-03-05,LOC003,onion,31.82,991,27.49,46.35,5.03,20.35,10.32,0.25,1.0829114261692845
2022-03-05,LOC005,potato,15.81,918,28.46,32.38,3.95,22.91,9.88,0.25,0.8582278983796452
2022-03-06,LOC002,onion,33.74,176,32.64,32.95,1.22,20.22,8.53,0.25,0.9983120475590973
2022-03-06,LOC003,corn,22.7,718,29.22,39.7,6.29,19.18,11.65,0.25,1.0666730334676975
2022-03-06,LOC005,corn,21.36,918,28.55,32.59,0.84,13.71,10.7,0.25,0.9597104542134398
2022-03-07,LOC004,rice,55.3,763,38.64,42.19,2.79,23.41,10.37,0.25,1.0958851543505086
2022-03-07,LOC003,onion,41.87,211,38.25,35.71,11.09,11.56,10.69,0.25,1.26713735528586
2022-03-08,LOC003,cotton,84.14,990,27.66,69.42,5.58,6.17,10.94,0.25,1.03874511426377
2022-03-08,LOC003,rice,47.38,628,36.71,57.23,9.15,24.15,8.46,0.25,1.2501068602615701
2022-03-08,LOC005,wheat,32.88,309,35.28,65.81,7.42,5.05,10.02,0.25,1.1772298308397848
2022-03-08,LOC005,cotton,74.98,858,40.4,36.15,10.24,15.16,7.47,0.25,0.8588929381477735
2022-03-08,LOC003,soybean,53.01,699,32.55,47.2,9.64,8.57,9.63,0.25,0.9350336427142907
2022-03-09,LOC001,potato,13.66,966,31.82,61.47,3.68,14.26,8.91,0.25,0.8202250906427874
2022-03-09,LOC002,cotton,70.98,565,30.14,30.21,12.2,7.31,10.67,0.25,0.8045926588851362
2022-03-09,LOC001,onion,33.61,388,28.62,32.36,14.17,22.86,11.31,0.25,1.0567638809796975
2022-03-09,LOC004,cotton,100.22,785,25.97,61.21,13.05,9.24,8.49,0.25,1.155034834152394
2022-03-10,LOC003,soybean,55.7,274,29.01,41.75,10.09,22.43,7.58,0.25,1.0702624624741346
2022-03-10,LOC005,potato,19.59,509,40.71,31.87,10.92,7.14,11.83,0.25,1.1518292820441676
2022-03-10,LOC005,onion,31.92,813,40.54,31.47,9.55,16.14,8.68,0.25,1.0173628736463813
2022-03-10,LOC002,rice,52.98,265,26.21,36.44,2.41,18.68,10.22,0.25,1.1853585774316848
2022-03-10,LOC003,tomato,54.77,406,41.44,61.18,5.42,13.52,9.07,0.25,1.0531740463201937
2022-03-11,LOC001,cotton,82.85,1014,34.91,46.62,12.28,17.32,7.65,0.25,1.0332777303348721
2022-03-11,LOC003,onion,28.19,503,26.04,69.39,8.62,14.25,8.62,0.25,0.9172103281116135
2022-03-11,LOC004,soybean,65.09,390,27.77,69.07,7.19,17.38,8.18,0.25,1.2764755975426563
2022-03-11,LOC004,potato,17.52,722,35.77,55.35,5.86,12.77,8.64,0.25,1.0707465832060326
2022-03-12,LOC001,onion,46.9,450,35.1,33.71,2.94,16.94,7.97,0.25,1.2128005934078705
2022-03-12,LOC002,onion,28.56,218,39.03,54.56,6.25,8.08,7.41,0.25,0.9245814841650268
2022-03-12,LOC001,soybean,45.39,271,40.16,46.41,9.71,20.47,9.27,0.25,0.8070763656551676
2022-03-13,LOC002,potato,13.93,245,32.76,36.92,12.95,23.73,9.97,0.25,0.9485635587506207
2022-03-13,LOC004,soybean,56.57,308,34.75,68.0,10.9,6.78,10.66,0.25,0.9885001780502134
2022-03-14,LOC002,soybean,63.63,803,39.14,50.4,13.85,24.11,11.03,0.25,1.0876354858393746
2022-03-15,LOC002,cotton,90.91,275,25.95,65.8,0.9,14.92,11.51,0.25,0.9292579584907432
2022-03-15,LOC001,soybean,96.68,138,36.74,52.54,4.3,23.7,9.78,0.25,1.2664779182777666
2022-03-15,LOC002,onion,32.38,282,30.73,30.83,14.79,16.65,9.04,0.25,1.040376815847551
2022-03-15,LOC002,tomato,53.9,456,34.82,36.84,5.02,9.17,8.81,0.25,1.1198348127175533
2022-03-16,LOC003,tomato,38.13,937,37.24,32.46,7.53,13.72,9.67,0.25,0.8286157725569697
2022-03-16,LOC001,cotton,88.31,672,39.68,43.14,2.94,24.73,10.62,0.25,0.8224593919123646
2022-03-16,LOC004,corn,20.62,165,36.46,37.82,9.59,22.86,8.3,0.25,0.9977607896584102
2022-03-17,LOC004,corn,17.09,747,29.67,33.14,13.04,19.14,7.56,0.25,0.8947698691883954
2022-03-17,LOC002,tomato,58.28,606,40.62,51.17,13.52,6.61,7.38,0.25,1.152799902606775
2022-03-18,LOC004,corn,17.1,511,27.65,64.36,5.43,22.83,9.28,0.25,0.833527913526728
2022-03-19,LOC005,potato,14.68,424,33.43,67.83,12.3,6.84,11.18,0.25,0.9147304486968921
2022-03-19,LOC004,rice,51.92,608,30.24,30.92,1.39,8.61,10.14,0.25,1.2541155315093582
2022-03-20,LOC001,soybean,69.26,933,30.17,42.03,0.83,11.57,11.83,0.25,0.9366404545442515
2022-03-20,LOC005,rice,49.87,533,37.42,53.23,13.49,5.37,11.66,0.25,1.209698119329416
2022-03-20,LOC005,onion,38.6,147,37.65,32.58,12.75,15.52,10.27,0.25,1.2100484155772573
2022-03-21,LOC003,soybean,51.12,748,25.89,31.34,8.79,12.09,7.95,0.25,0.885867689558673
2022-03-21,LOC004,rice,44.51,548,28.91,45.86,13.27,15.49,11.46,0.25,1.1608322660512713
2022-03-21,LOC001,soybean,67.36,1041,25.49,48.37,2.25,13.15,11.14,0.25,1.104600228398519
2022-03-21,LOC005,tomato,47.84,1006,27.15,51.27,14.11,9.49,7.14,0.25,0.9988249679455855
2022-03-21,LOC004,potato,19.44,881,35.62,39.91,5.91,12.12,11.81,0.25,1.1933891481660899
2022-03-21,LOC003,onion,35.46,255,25.51,46.34,15.0,24.57,11.98,0.25,1.0783590768498252
2022-03-22,LOC005,soybean,57.28,769,27.72,47.16,14.57,21.61,9.72,0.25,1.009527396552211
2022-03-22,LOC004,soybean,44.86,348,34.28,34.05,10.73,12.64,10.98,0.25,0.8344875900213811
2022-03-22,LOC003,onion,38.42,296,30.91,43.07,14.71,22.62,8.62,0.25,1.2420501049378438
2022-03-23,LOC003,potato,20.64,318,28.49,43.56,1.24,13.22,10.21,0.25,1.1845181880718365
2022-03-23,LOC003,potato,15.24,1044,26.77,47.98,7.34,9.13,7.08,0.25,0.9473458491329505
2022-03-23,LOC003,soybean,59.02,475,37.54,33.29,1.43,21.95,11.19,0.25,0.8636381674911013
2022-03-23,LOC001,soybean,48.59,838,32.87,52.39,6.24,17.47,7.59,0.25,0.8406421172303296
2022-03-24,LOC001,cotton,99.0,316,26.92,49.75,5.13,21.61,7.08,0.25,1.1029090742273704
2022-03-25,LOC004,wheat,37.23,225,29.37,52.95,2.19,15.58,9.9,0.25,1.1934184993030894
2022-03-25,LOC001,rice,42.69,1004,36.52,49.73,13.39,21.15,9.76,0.25,1.0382124556929575
2022-03-25,LOC002,cotton,109.13,349,25.95,48.58,7.91,6.34,10.57,0.25,1.2976924802138496
2022-03-25,LOC004,soybean,65.85,363,26.42,52.04,7.07,21.03,10.73,0.25,1.223181038661728
2022-03-26,LOC002,cotton,99.94,571,33.4,63.38,2.21,11.66,8.28,0.25,1.1217289685678176
2022-03-27,LOC005,wheat,23.35,331,26.79,57.92,13.31,8.47,8.73,0.25,0.8729500683940652
2022-03-27,LOC003,tomato,47.12,696,26.28,53.19,10.54,19.83,10.41,0.25,1.0937255811856115
